EN,EM,Description,Composition strategy,Attribute
delicate flavor,😈😝,"[':smiling_face_with_horns:', ':squinting_face_with_tongue:']",Metaphorical,STRENGTH
delicate flavor,😝😋,"[':squinting_face_with_tongue:', ':face_savoring_food:']",Metaphorical,STRENGTH
delicate flavor,😋👍,"[':face_savoring_food:', ':thumbs_up:']",Metaphorical,STRENGTH
delicate flavor,👅 🤔,"[':tongue:', ':thinking_face:']",Metaphorical,STRENGTH
delicate flavor,😋🤔,"[':face_savoring_food:', ':thinking_face:']",Metaphorical,STRENGTH
fresh bread,😀🍞,"[':grinning_face:', ':bread:']",Metaphorical,FRESHNESS
fresh bread,🎛️⏰🍞♨️,"[':control_knobs:', ':alarm_clock:', ':bread:', ':hot_springs:']",Metaphorical,FRESHNESS
fresh bread,🆕🍞,"[':NEW_button:', ':bread:']",Direct,FRESHNESS
fresh bread,✨🍞,"[':sparkles:', ':bread:']",Metaphorical,FRESHNESS
fresh bread,🍞⏲️♨️,"[':bread:', ':timer_clock:', ':hot_springs:']",Metaphorical,FRESHNESS
fresh bread,🧼🍞,"[':soap:', ':bread:']",Direct,FRESHNESS
fresh bread,👨‍🍳⌛🍞,"[':man_cook:', ':hourglass_done:', ':bread:']",Metaphorical,FRESHNESS
fresh bread,🧑‍🍳🍞,"[':cook:', ':bread:']",Metaphorical,FRESHNESS
fresh bread,😋🍞,"[':face_savoring_food:', ':bread:']",Metaphorical,FRESHNESS
fresh scent,🌬👃👌😌,"[':wind_face:', ':nose:', ':OK_hand:', ':relieved_face:']",Metaphorical,FRESHNESS
fresh scent,💨👃😃,"[':dashing_away:', ':nose:', ':grinning_face_with_big_eyes:']",Metaphorical,FRESHNESS
fresh scent,🆕👃,"[':NEW_button:', ':nose:']",Direct,FRESHNESS
fresh scent,✨💨😍,"[':sparkles:', ':dashing_away:', ':smiling_face_with_heart-eyes:']",Metaphorical,FRESHNESS
fresh scent,🍊🍋👃,"[':tangerine:', ':lemon:', ':nose:']",Metaphorical,FRESHNESS
fresh scent,🧼👃💨,"[':soap:', ':nose:', ':dashing_away:']",Direct,FRESHNESS
fresh scent,👦🚿🧼🌺,"[':boy:', ':shower:', ':soap:', ':hibiscus:']",Semantic list,FRESHNESS
fresh scent,🌬️,[':wind_face:'],Single,FRESHNESS
fresh scent,😋👃,"[':face_savoring_food:', ':nose:']",Metaphorical,FRESHNESS
fresh lettuce,🥬,[':leafy_green:'],Single,FRESHNESS
fresh lettuce,👩‍🌾🥬,"[':woman_farmer:', ':leafy_green:']",Metaphorical,FRESHNESS
fresh lettuce,🆕🥬,"[':NEW_button:', ':leafy_green:']",Direct,FRESHNESS
fresh lettuce,✨🥬,"[':sparkles:', ':leafy_green:']",Metaphorical,FRESHNESS
fresh lettuce,👨‍🌾🥬,"[':man_farmer:', ':leafy_green:']",Metaphorical,FRESHNESS
fresh lettuce,🧼🥬,"[':soap:', ':leafy_green:']",Direct,FRESHNESS
fresh lettuce,🍃🥬🍃,"[':leaf_fluttering_in_wind:', ':leafy_green:', ':leaf_fluttering_in_wind:']",Metaphorical,FRESHNESS
fresh lettuce,🧑‍🌾 🥬🥬,"[':farmer:', ':leafy_green:', ':leafy_green:']",Metaphorical,FRESHNESS
fresh lettuce,😋🥬,"[':face_savoring_food:', ':leafy_green:']",Metaphorical,FRESHNESS
fresh air,🌬😮‍💨,"[':wind_face:', ':face_exhaling:']",Metaphorical,PURITY
fresh air,🌍👍💨✖️🚬,"[':globe_showing_Europe-Africa:', ':thumbs_up:', ':dashing_away:', ':multiply:', ':cigarette:']",Metaphorical,PURITY
fresh air,🆕✈️,"[':NEW_button:', ':airplane:']",Direct,PURITY
fresh air,🌬️✨,"[':wind_face:', ':sparkles:']",Metaphorical,PURITY
fresh air,💨👃🚭,"[':dashing_away:', ':nose:', ':no_smoking:']",Metaphorical,PURITY
fresh air,🧼💨,"[':soap:', ':dashing_away:']",Direct,PURITY
fresh air,☀️⛰️💨🍃🍃,"[':sun:', ':mountain:', ':dashing_away:', ':leaf_fluttering_in_wind:', ':leaf_fluttering_in_wind:']",Metaphorical,PURITY
fresh air,🌬️,[':wind_face:'],Single,PURITY
fresh air,😋🌪️,"[':face_savoring_food:', ':tornado:']",Direct,PURITY
sound explanation,🗣🧏‍♀️,"[':speaking_head:', ':deaf_woman:']",Metaphorical,REASONABLENESS
sound explanation,🤔🧠🔊🗣️☺️👍,"[':thinking_face:', ':brain:', ':speaker_high_volume:', ':speaking_head:', ':smiling_face:', ':thumbs_up:']",Metaphorical,REASONABLENESS
sound explanation,👍🗣️,"[':thumbs_up:', ':speaking_head:']",Direct,REASONABLENESS
sound explanation,🗣️👂👍,"[':speaking_head:', ':ear:', ':thumbs_up:']",Metaphorical,REASONABLENESS
sound explanation,🤔 🧠🗣️ 🙂🆗,"[':thinking_face:', ':brain:', ':speaking_head:', ':slightly_smiling_face:', ':OK_button:']",Metaphorical,REASONABLENESS
sound explanation,🔈🗣,"[':speaker_low_volume:', ':speaking_head:']",Direct,REASONABLENESS
sound explanation,🧑‍🏫🗣️,"[':teacher:', ':speaking_head:']",Metaphorical,REASONABLENESS
sound explanation,🙋🧏‍♀️👍,"[':person_raising_hand:', ':deaf_woman:', ':thumbs_up:']",Metaphorical,REASONABLENESS
sound explanation,👂🗣️,"[':ear:', ':speaking_head:']",Metaphorical,REASONABLENESS
sound approach,🧐,[':face_with_monocle:'],Single,REASONABLENESS
sound approach,🧠🔊🚶,"[':brain:', ':speaker_high_volume:', ':person_walking:']",Direct,REASONABLENESS
sound approach,👍⏩,"[':thumbs_up:', ':fast-forward_button:']",Metaphorical,REASONABLENESS
sound approach,💯💡,"[':hundred_points:', ':light_bulb:']",Direct,REASONABLENESS
sound approach,🔊🚶,"[':speaker_high_volume:', ':person_walking:']",Direct,REASONABLENESS
sound approach,🔈➡️⤵️,"[':speaker_low_volume:', ':right_arrow:', ':right_arrow_curving_down:']",Direct,REASONABLENESS
sound approach,👦🔍📝,"[':boy:', ':magnifying_glass_tilted_left:', ':memo:']",Metaphorical,REASONABLENESS
sound approach,👍✍️📑,"[':thumbs_up:', ':writing_hand:', ':bookmark_tabs:']",Direct,REASONABLENESS
sound approach,👂📋,"[':ear:', ':clipboard:']",Direct,REASONABLENESS
sound thrashing,😵‍💫,[':face_with_spiral_eyes:'],Single,COMPLETENESS
sound thrashing,🔊👊,"[':speaker_high_volume:', ':oncoming_fist:']",Direct,COMPLETENESS
sound thrashing,👍🗑️,"[':thumbs_up:', ':wastebasket:']",Direct,COMPLETENESS
sound thrashing,🗣️🗑️,"[':speaking_head:', ':wastebasket:']",Direct,COMPLETENESS
sound thrashing,🔊🥊,"[':speaker_high_volume:', ':boxing_glove:']",Direct,COMPLETENESS
sound thrashing,🔈🗑🚮,"[':speaker_low_volume:', ':wastebasket:', ':litter_in_bin_sign:']",Direct,COMPLETENESS
sound thrashing,😡🧹😭,"[':pouting_face:', ':broom:', ':loudly_crying_face:']",Metaphorical,COMPLETENESS
sound thrashing,🔊🙅,"[':speaker_high_volume:', ':person_gesturing_NO:']",Direct,COMPLETENESS
sound thrashing,👂🗑️,"[':ear:', ':wastebasket:']",Direct,COMPLETENESS
sound advice,🤔,[':thinking_face:'],Single,REASONABLENESS
sound advice,🔊🗣️,"[':speaker_high_volume:', ':speaking_head:']",Direct,REASONABLENESS
sound advice,👍🗣️,"[':thumbs_up:', ':speaking_head:']",Direct,REASONABLENESS
sound advice,🗣️🧏‍♂️💯,"[':speaking_head:', ':deaf_man:', ':hundred_points:']",Direct,REASONABLENESS
sound advice,🔊🗣️,"[':speaker_high_volume:', ':speaking_head:']",Direct,REASONABLENESS
sound advice,👍🏻🎙🗣,"[':thumbs_up_light_skin_tone:', ':studio_microphone:', ':speaking_head:']",Direct,REASONABLENESS
sound advice,👦🗣️👩🤔👍,"[':boy:', ':speaking_head:', ':woman:', ':thinking_face:', ':thumbs_up:']",Metaphorical,REASONABLENESS
sound advice,👍🧏‍♀️,"[':thumbs_up:', ':deaf_woman:']",Metaphorical,REASONABLENESS
sound advice,👂💬,"[':ear:', ':speech_balloon:']",Metaphorical,REASONABLENESS
sufficient income,💸,[':money_with_wings:'],Single,QUANTITY
medium interval,🪡,[':sewing_needle:'],Single,LENGTH
glowing lamp,🌕,[':full_moon:'],Single,LIGHT
vast emotion,🗣️,[':speaking_head:'],Single,DEPTH
resounding call,📣,[':megaphone:'],Single,VOLUME
dire problem,🆘,[':SOS_button:'],Single,CRISIS
outlying side,🌐,[':globe_showing_Americas:'],Single,DISTANCE
delightful spot,🕊️,[':dove:'],Single,PLEASANTNESS
secure blanket,🛏️,[':bed:'],Single,COMFORT
extended distance,🪡,[':sewing_needle:'],Single,LENGTH
internal core,🤫,[':shushing_face:'],Single,INWARDNESS
inadequate funding,💲,[':heavy_dollar_sign:'],Single,QUANTITY
warm nook,🛏️,[':bed:'],Single,COMFORT
crisp lettuce,🍏,[':green_apple:'],Single,FRESHNESS
gleaming corner,🌑,[':new_moon:'],Single,LIGHT
insufficient temperature,📈,[':chart_increasing:'],Single,DEGREE
subjective vision,☸️,[':wheel_of_dharma:'],Single,INWARDNESS
humid cloth,🏝️,[':desert_island:'],Single,WETNESS
opaque covering,🌫️,[':fog:'],Single,THICKNESS
precise judgement,✔️,[':check_mark:'],Single,CORRECTNESS
critical disaster,🚑,[':ambulance:'],Single,CRISIS
loaded cargo,🤘,[':sign_of_the_horns:'],Single,WEIGHT
bright lantern,☀️,[':sun:'],Single,LIGHT
spacious room,🗼,[':tokyo_tower:'],Single,SIZE
sound structure,🤝,[':handshake:'],Single,INTEGRITY
moist atmosphere,🚿,[':shower:'],Single,WETNESS
extreme index,📉,[':chart_decreasing:'],Single,DEGREE
fair consumption,🔅,[':dim_button:'],Single,MODERATION
creamy paste,🥣,[':bowl_with_spoon:'],Single,CONSISTENCY
crucial decision,🔑,[':key:'],Single,IMPORTANCE
dire condition,🚨,[':police_car_light:'],Single,CRISIS
mild measure,⚖️,[':balance_scale:'],Single,MODERATION
lucid water,🔎,[':magnifying_glass_tilted_left:'],Single,CLEARNESS
complete structure,🕵️‍♂️,[':man_detective:'],Single,INTEGRITY
right alignment,👉,[':backhand_index_pointing_right:'],Single,POSITION
pale painting,🖌️,[':paintbrush:'],Single,COLOR
abundant stock,🏦,[':bank:'],Single,QUANTITY
significant agenda,🗓️,[':spiral_calendar:'],Single,IMPORTANCE
lukewarm fluid,🌤️,[':sun_behind_small_cloud:'],Single,TEMPERATURE
unobstructed vision,🪟,[':window:'],Single,CLEARNESS
controlled budget,🧍,[':person_standing:'],Single,MODERATION
filtered air,💧,[':droplet:'],Single,PURITY
momentous priority,🔑,[':key:'],Single,IMPORTANCE
heavenly landscape,🕊️,[':dove:'],Single,PLEASANTNESS
charming landscape,🕊️,[':dove:'],Single,PLEASANTNESS
reasonable analysis,🧠,[':brain:'],Single,REASONABLENESS
meticulous judgement,👌,[':OK_hand:'],Single,CORRECTNESS
sound perspective,🧐,[':face_with_monocle:'],Single,REASONABLENESS
neat design,✨,[':sparkles:'],Single,PERFECTION
short furniture,🙇‍♀️,[':woman_bowing:'],Single,HEIGHT
sound framework,🤝,[':handshake:'],Single,INTEGRITY
restful spot,😄,[':grinning_face_with_smiling_eyes:'],Single,COMFORT
ringing roar,🔈,[':speaker_low_volume:'],Single,VOLUME
left alignment,👈,[':backhand_index_pointing_left:'],Single,POSITION
pleasant landscape,🍀,[':four_leaf_clover:'],Single,PLEASANTNESS
dim beam,🌚,[':new_moon_face:'],Single,LIGHT
outlying barrier,🌐,[':globe_showing_Americas:'],Single,DISTANCE
overall thrashing,⚙️,[':gear:'],Single,COMPLETENESS
snug bed,🛋️,[':couch_and_lamp:'],Single,COMFORT
proper analysis,👍,[':thumbs_up:'],Single,CORRECTNESS
teenage gentleman,👧,[':girl:'],Single,AGE
urgent problem,🚑,[':ambulance:'],Single,CRISIS
copious income,💸,[':money_with_wings:'],Single,QUANTITY
limpid air,🌬,[':wind_face:'],Single,CLEARNESS
grave problem,🚨,[':police_car_light:'],Single,CRISIS
discernible definition,💡,[':light_bulb:'],Single,CLARITY
resounding sound,📢,[':loudspeaker:'],Single,VOLUME
dry season,🚿,[':shower:'],Single,WETNESS
robust barrier,💪,[':flexed_biceps:'],Single,STRENGTH
petite balloon,🏙,[':cityscape:'],Single,SIZE
brothy substance,🛢️,[':oil_drum:'],Single,CONSISTENCY
fluid paste,🍛,[':curry_rice:'],Single,CONSISTENCY
endless distance,💇‍♀️,[':woman_getting_haircut:'],Single,LENGTH
clear surface,🤌,[':pinched_fingers:'],Single,PERFECTION
pristine presentation,🙆‍♀️,[':woman_gesturing_OK:'],Single,PERFECTION
far side,⬆️,[':up_arrow:'],Single,POSITION
dense sack,🪨,[':rock:'],Single,WEIGHT
warm retreat,😄,[':grinning_face_with_smiling_eyes:'],Single,COMFORT
suitable diet,🏷️,[':label:'],Single,MODERATION
luminous beam,🌕,[':full_moon:'],Single,LIGHT
sentimental connection,🥰,[':smiling_face_with_hearts:'],Single,EMOTIONALITY
rightful conclusion,👌,[':OK_hand:'],Single,CORRECTNESS
full cupboard,🍶,[':sake:'],Single,FULLNESS
unclouded sky,🔎,[':magnifying_glass_tilted_left:'],Single,CLEARNESS
wise advice,🧠,[':brain:'],Single,REASONABLENESS
clean breath,🌬️,[':wind_face:'],Single,FRESHNESS
clear pane,🔍,[':magnifying_glass_tilted_right:'],Single,CLEARNESS
limited quantity,🧍,[':person_standing:'],Single,MODERATION
unstable scenario,🏥,[':hospital:'],Single,CRISIS
secure corner,🧸,[':teddy_bear:'],Single,COMFORT
steep platform,🪜,[':ladder:'],Single,HEIGHT
righteous action,✅,[':check_mark_button:'],Single,RIGHTNESS
commonplace appearance,📎,[':paperclip:'],Single,ORDINARINESS
sentimental support,🤗,[':hugging_face:'],Single,EMOTIONALITY
small presence,🕴️,[':person_in_suit_levitating:'],Single,STATURE
prudent plan,🧠,[':brain:'],Single,REASONABLENESS
evident vision,🗃️,[':card_box:'],Single,CLARITY
remote expanse,🏔️,[':snow_capped_mountain:'],Single,DISTANCE
absolute examination,✅,[':check_mark_button:'],Single,COMPLETENESS
warm retreat,🛏️,[':bed:'],Single,COMFORT
flashy spectacle,💃,[':woman_dancing:'],Single,CONSPICUOUSNESS
thorough coverage,📜,[':scroll:'],Single,COMPLETENESS
clean produce,🍏,[':green_apple:'],Single,FRESHNESS
caring embrace,🥰,[':smiling_face_with_hearts:'],Single,EMOTIONALITY
far spot,👈,[':backhand_index_pointing_left:'],Single,POSITION
deep-seated sense,🫀,[':anatomical_heart:'],Single,INWARDNESS
complete structure,🤝,[':handshake:'],Single,INTEGRITY
vast thought,🗣️,[':speaking_head:'],Single,DEPTH
raised deck,🪜,[':ladder:'],Single,HEIGHT
unobstructed vision,🪟,[':window:'],Single,CLEARNESS
secondary pressure,🌡️,[':thermometer:'],Single,DEGREE
senior student,👧,[':girl:'],Single,AGE
junior girl,👩‍🦳,[':woman_white_hair:'],Single,AGE
sound security,🪢,[':knot:'],Single,INTEGRITY
damp terrain,💦,[':sweat_droplets:'],Single,WETNESS
featherlight load,🏋️‍♂️,[':man_lifting_weights:'],Single,WEIGHT
glowing lamp,🌚,[':new_moon_face:'],Single,LIGHT
wet towel,🏜️,[':desert:'],Single,WETNESS
general practice,👨,[':man:'],Single,COMMONNESS
radiant appearance,💃,[':woman_dancing:'],Single,CONSPICUOUSNESS
loud thunder,🔔,[':bell:'],Single,VOLUME
exquisite template,✨,[':sparkles:'],Single,PERFECTION
hefty cargo,🪨,[':rock:'],Single,WEIGHT
clean air,🔎,[':magnifying_glass_tilted_left:'],Single,CLEARNESS
exigent situation,🆘,[':SOS_button:'],Single,CRISIS
honorable method,✔️,[':check_mark:'],Single,RIGHTNESS
kind outlook,🥰,[':smiling_face_with_hearts:'],Single,EMOTIONALITY
colorless painting,🖌️,[':paintbrush:'],Single,COLOR
average habit,📄,[':page_facing_up:'],Single,ORDINARINESS
elevated mountain,🙇‍♀️,[':woman_bowing:'],Single,HEIGHT
exigent problem,🆘,[':SOS_button:'],Single,CRISIS
overflowing arena,🍺,[':beer_mug:'],Single,FULLNESS
dry season,💦,[':sweat_droplets:'],Single,WETNESS
bright room,🌑,[':new_moon:'],Single,LIGHT
moderate lifestyle,⚖️,[':balance_scale:'],Single,MODERATION
whole structure,👨‍✈️,[':man_pilot:'],Single,INTEGRITY
clean feeling,🍃,[':leaf_fluttering_in_wind:'],Single,FRESHNESS
viscous substance,🌫,[':fog:'],Single,THICKNESS
true interpretation,✔️,[':check_mark:'],Single,CORRECTNESS
pure spirit,🧼,[':soap:'],Single,PURITY
balmy coat,🥵,[':hot_face:'],Single,TEMPERATURE
spotless heart,💧,[':droplet:'],Single,PURITY
reasonable perspective,🧐,[':face_with_monocle:'],Single,REASONABLENESS
fluid paste,🍜,[':steaming_bowl:'],Single,CONSISTENCY
gleaming beam,☀️,[':sun:'],Single,LIGHT
ideal finish,🌟,[':glowing_star:'],Single,PERFECTION
opaque fog,🌫️,[':fog:'],Single,THICKNESS
regular habit,🍶,[':sake:'],Single,ORDINARINESS
wet field,🏝️,[':desert_island:'],Single,WETNESS
refined essence,💎,[':gem_stone:'],Single,PURITY
rich tone,👿,[':angry_face_with_horns:'],Single,COLOR
immeasurable insight,🤕,[':face_with_head-bandage:'],Single,DEPTH
critical junction,⛑️,[':rescue_worker’s_helmet:'],Single,CRISIS
unremarkable approach,📎,[':paperclip:'],Single,ORDINARINESS
stuffed container,🍶,[':sake:'],Single,FULLNESS
senior boy,🧒,[':child:'],Single,AGE
fair budget,🔅,[':dim_button:'],Single,MODERATION
ample stock,🏦,[':bank:'],Single,QUANTITY
abundant income,💸,[':money_with_wings:'],Single,QUANTITY
small presence,🧍‍♂️,[':man_standing:'],Single,STATURE
homely spot,🧸,[':teddy_bear:'],Single,COMFORT
tough shell,🏰,[':castle:'],Single,STRENGTH
feeble shell,🏰,[':castle:'],Single,STRENGTH
teenage kid,👧,[':girl:'],Single,AGE
precise statement,✔️,[':check_mark:'],Single,CORRECTNESS
moist sponge,💦,[':sweat_droplets:'],Single,WETNESS
elevated margin,🪜,[':ladder:'],Single,DEGREE
sensible advice,🤔,[':thinking_face:'],Single,REASONABLENESS
small giant,🧍‍♂️,[':man_standing:'],Single,STATURE
cozy spot,🛏️,[':bed:'],Single,COMFORT
little boy,🧒,[':child:'],Single,AGE
short hero,🧔‍♂️,[':man_beard:'],Single,STATURE
blaring thunder,🔔,[':bell:'],Single,VOLUME
secondary rating,🌡️,[':thermometer:'],Single,DEGREE
paramount deadline,🗓️,[':spiral_calendar:'],Single,IMPORTANCE
glowing illumination,☀️,[':sun:'],Single,LIGHT
fresh air,🥬,[':leafy_green:'],Single,FRESHNESS
minty lettuce,🥬,[':leafy_green:'],Single,FRESHNESS
appropriate perspective,👌,[':OK_hand:'],Single,CORRECTNESS
intelligent analysis,📚,[':books:'],Single,REASONABLENESS
tropical fluid,🌤️,[':sun_behind_small_cloud:'],Single,TEMPERATURE
pristine spirit,🧼,[':soap:'],Single,PURITY
sound survey,😵‍💫,[':face_with_spiral_eyes:'],Single,COMPLETENESS
widespread habit,🖥,[':desktop_computer:'],Single,COMMONNESS
nearby journey,🏔️,[':snow_capped_mountain:'],Single,DISTANCE
radiant room,💡,[':light_bulb:'],Single,LIGHT
lucid explanation,📖,[':open_book:'],Single,CLARITY
oversized field,🏚️,[':derelict_house:'],Single,SIZE
profound voice,😮‍💨,[':face_exhaling:'],Single,DEPTH
spotless conscience,🌬️,[':wind_face:'],Single,PURITY
humid terrain,💧,[':droplet:'],Single,WETNESS
long hair,💇‍♀️,[':woman_getting_haircut:'],Single,LENGTH
homely blanket,🛋️,[':couch_and_lamp:'],Single,COMFORT
unambiguous explanation,📖,[':open_book:'],Single,CLARITY
loving mood,😍,[':smiling_face_with_heart-eyes:'],Single,EMOTIONALITY
abundant funding,🪙,[':coin:'],Single,QUANTITY
colossal balloon,🗼,[':tokyo_tower:'],Single,SIZE
full cupboard,🍷,[':wine_glass:'],Single,FULLNESS
untainted scent,🍃,[':leaf_fluttering_in_wind:'],Single,FRESHNESS
fresh air,🍏,[':green_apple:'],Single,FRESHNESS
deep-seated world,☸️,[':wheel_of_dharma:'],Single,INWARDNESS
pristine vacuum,🌬️,[':wind_face:'],Single,PURITY
marginal status,📈,[':chart_increasing:'],Single,DEGREE
high bow,🙇‍♀️,[':woman_bowing:'],Single,HEIGHT
ideal presentation,🌟,[':glowing_star:'],Single,PERFECTION
delicate support,🦋,[':butterfly:'],Single,STRENGTH
short stage,🏔️,[':snow-capped_mountain:'],Single,HEIGHT
sentimental support,😍,[':smiling_face_with_heart-eyes:'],Single,EMOTIONALITY
unfathomable trance,🧘‍♂️,[':man_in_lotus_position:'],Single,DEPTH
hidden core,🤔,[':thinking_face:'],Single,INWARDNESS
clear concept,📖,[':open_book:'],Single,CLARITY
robust fortress,🏰,[':castle:'],Single,STRENGTH
sufficient income,🪙,[':coin:'],Single,QUANTITY
whole foundation,🕵️‍♂️,[':man_detective:'],Single,INTEGRITY
